smiles
"{[>]NC(CCCC[NH3+])C=O.[+rn=10],N[C@@H](CCC(OCC1=CC=CC=C1)=O)C=O[<].[+rn=90]}"
"{[>]NC(CCCC[NH3+])C=O.[+rn=20],N[C@@H](CCC(OCC1=CC=CC=C1)=O)C=O[<].[+rn=80]}"
"{[>]NC(CCCC[NH3+])C=O.[+rn=30],N[C@@H](CCC(OCC1=CC=CC=C1)=O)C=O[<].[+rn=70]}"
"{[>]NC(CCCC[NH3+])C=O.[+rn=40],N[C@@H](CCC(OCC1=CC=CC=C1)=O)C=O[<].[+rn=60]}"
"{[>]NC(CCCC[NH3+])C=O.[+rn=50],N[C@@H](CCC(OCC1=CC=CC=C1)=O)C=O[<].[+rn=50]}"
"{[>]NC(CCCC[NH3+])C=O.[+rn=60],N[C@@H](CCC(OCC1=CC=CC=C1)=O)C=O[<].[+rn=40]}"
"{[>]NC(CCCC[NH3+])C=O.[+rn=70],N[C@@H](CCC(OCC1=CC=CC=C1)=O)C=O[<].[+rn=30]}"
"{[>]NC(CCCC[NH3+])C=O.[+rn=80],N[C@@H](CCC(OCC1=CC=CC=C1)=O)C=O[<].[+rn=20]}"
"{[>]NC(CCCC[NH3+])C=O.[+rn=90],N[C@@H](CCC(OCC1=CC=CC=C1)=O)C=O[<].[+rn=10]}"
