smiles,pred_0,value_0
"{[>]NC(CCCC[NH3+])C=O.[+rn=90],N[C@@H](CCC(OCC1=CC=CC=C1)=O)C=O[<].[+rn=10]}",2.3279158257129966,31.434396314986554
"{[>]NC(CCCC[NH3+])C=O.[+rn=80],N[C@@H](CCC(OCC1=CC=CC=C1)=O)C=O[<].[+rn=20]}",2.085660586706657,26.580807038731642
"{[>]NC(CCCC[NH3+])C=O.[+rn=70],N[C@@H](CCC(OCC1=CC=CC=C1)=O)C=O[<].[+rn=30]}",1.850733270346945,22.59094662801763
"{[>]NC(CCCC[NH3+])C=O.[+rn=60],N[C@@H](CCC(OCC1=CC=CC=C1)=O)C=O[<].[+rn=40]}",1.670553990337043,19.941662153113022
"{[>]NC(CCCC[NH3+])C=O.[+rn=50],N[C@@H](CCC(OCC1=CC=CC=C1)=O)C=O[<].[+rn=50]}",1.6391643239343883,19.51298327004973
"{[>]NC(CCCC[NH3+])C=O.[+rn=40],N[C@@H](CCC(OCC1=CC=CC=C1)=O)C=O[<].[+rn=60]}",1.6184941161566282,19.23574117131919
