smiles,property
"{[>]CC(C(OCC[NH3+])=O)C.[Cl-].[+rn=00],CC(C)C(OC)=O[<].[+rn=100]}",4.321865009
"{[>]CC(C(OCC[NH3+])=O)C.[Cl-].[+rn=12],CC(C)C(OC)=O[<].[+rn=88]}",4.321865009
"{[>]CC(C(OCC[NH3+])=O)C.[Cl-].[+rn=28],CC(C)C(OC)=O[<].[+rn=72]}",5.323088728
"{[>]CC(C(OCC[NH3+])=O)C.[Cl-].[+rn=47],CC(C)C(OC)=O[<].[+rn=63]}",4.321865009
"{[>]CC(C(OCC[NH3+])=O)C.[Cl-].[+rn=62],CC(C)C(OC)=O[<].[+rn=38]}",4.321865009
