smiles,property
"{[>]CC(C(NCC[NH3+])=O)C.[Cl-].[+rn=00],CC(C)C(NCCCC)=O[<].[+rn=100]}",-1.885971891
"{[>]CC(C(NCC[NH3+])=O)C.[Cl-].[+rn=20],CC(C)C(NCCCC)=O[<].[+rn=80]}",1.052524579
"{[>]CC(C(NCC[NH3+])=O)C.[Cl-].[+rn=36],CC(C)C(NCCCC)=O[<].[+rn=64]}",3.999542965
"{[>]CC(C(NCC[NH3+])=O)C.[Cl-].[+rn=54],CC(C)C(NCCCC)=O[<].[+rn=46]}",4.226328678
"{[>]CC(C(NCC[NH3+])=O)C.[Cl-].[+rn=78],CC(C)C(NCCCC)=O[<].[+rn=22]}",2.877877806
"{[>]CC(C(NCC[NH3+])=O)C.[Cl-].[+rn=18],CC(C)C(NCCCCCC)=O[<].[+rn=82]}",0.673549764
"{[>]CC(C(NCC[NH3+])=O)C.[Cl-].[+rn=33],CC(C)C(NCCCCCC)=O[<].[+rn=67]}",1.052524579
"{[>]CC(C(NCC[NH3+])=O)C.[Cl-].[+rn=51],CC(C)C(NCCCCCC)=O[<].[+rn=49]}",0.811221554
"{[>]CC(C(NCC[NH3+])=O)C.[Cl-].[+rn=63],CC(C)C(NCCCCCC)=O[<].[+rn=37]}",1.052524579
